    1.0 0.2139E-02 0.6974E-03
    1.1 0.1790E-02 0.5240E-03
    1.2 0.1496E-02 0.4037E-03
    1.3 0.1257E-02 0.3176E-03
    1.4 0.1060E-02 0.2542E-03
    1.5 0.8931E-03 0.2068E-03
    1.6 0.7440E-03 0.1690E-03
    1.7 0.5946E-03 0.1399E-03
    1.8 0.3051E-03 0.1170E-03
    1.9 0.4216E-03 0.3275E-03
    2.0 0.4976E-03 0.3714E-03
    2.1 0.4958E-03 0.3132E-03
    2.2 0.4710E-03 0.2662E-03
    2.3 0.4327E-03 0.2646E-03
    2.4 0.4318E-03 0.2285E-03
    2.5 0.4102E-03 0.1987E-03
    2.6 0.3855E-03 0.1849E-03
    2.7 0.3701E-03 0.1630E-03
    2.8 0.3482E-03 0.1444E-03
    2.9 0.3332E-03 0.1341E-03
    3.0 0.3178E-03 0.1198E-03
    3.1 0.3020E-03 0.1072E-03
    3.2 0.2867E-03 0.9621E-04
    3.3 0.2721E-03 0.8662E-04
    3.4 0.2583E-03 0.7826E-04
    3.5 0.2454E-03 0.7092E-04
    3.6 0.2332E-03 0.6441E-04
    3.7 0.2225E-03 0.5867E-04
    3.8 0.2121E-03 0.5358E-04
    3.9 0.2020E-03 0.4904E-04
    4.0 0.1927E-03 0.4501E-04
    4.1 0.1845E-03 0.4131E-04
    4.2 0.1760E-03 0.3799E-04
    4.3 0.1681E-03 0.3501E-04
    4.4 0.1607E-03 0.3232E-04
    4.5 0.1539E-03 0.2989E-04
    4.6 0.1474E-03 0.2770E-04
    4.7 0.1413E-03 0.2570E-04
    4.8 0.1355E-03 0.2389E-04
    4.9 0.1300E-03 0.2224E-04
    5.0 0.1249E-03 0.2073E-04
    5.1 0.1200E-03 0.1933E-04
    5.2 0.1154E-03 0.1805E-04
    5.3 0.1112E-03 0.1688E-04
    5.4 0.1070E-03 0.1581E-04
    5.5 0.1031E-03 0.1482E-04
    5.6 0.9944E-04 0.1391E-04
    5.7 0.9589E-04 0.1307E-04
    5.8 0.9260E-04 0.1229E-04
    5.9 0.8942E-04 0.1157E-04
    6.0 0.8641E-04 0.1091E-04
    6.1 0.8350E-04 0.1028E-04
    6.2 0.8081E-04 0.9707E-05
    6.3 0.7820E-04 0.9170E-05
    6.4 0.7567E-04 0.8671E-05
    6.5 0.7334E-04 0.8205E-05
    6.6 0.7102E-04 0.7769E-05
    6.7 0.6888E-04 0.7367E-05
    6.8 0.6681E-04 0.6988E-05
    6.9 0.6479E-04 0.6633E-05
    7.0 0.6289E-04 0.6303E-05
    7.1 0.6110E-04 0.5992E-05
    7.2 0.5935E-04 0.5703E-05
    7.3 0.5765E-04 0.5430E-05
    7.4 0.5605E-04 0.5171E-05
    7.5 0.5449E-04 0.4930E-05
    7.6 0.5303E-04 0.4703E-05
    7.7 0.5160E-04 0.4492E-05
    7.8 0.5021E-04 0.4288E-05
    7.9 0.4890E-04 0.4099E-05
    8.0 0.4762E-04 0.3919E-05
    8.1 0.4636E-04 0.3749E-05
    8.2 0.4517E-04 0.3585E-05
    8.3 0.4403E-04 0.3432E-05
    8.4 0.4292E-04 0.3287E-05
    8.5 0.4184E-04 0.3150E-05
    8.6 0.4079E-04 0.3021E-05
    8.7 0.3977E-04 0.2897E-05
    8.8 0.3880E-04 0.2780E-05
    8.9 0.3785E-04 0.2670E-05
    9.0 0.3694E-04 0.2564E-05
    9.1 0.3602E-04 0.2465E-05
    9.2 0.3511E-04 0.2370E-05
    9.3 0.3423E-04 0.2279E-05
    9.4 0.3338E-04 0.2192E-05
    9.5 0.3256E-04 0.2111E-05
    9.6 0.3177E-04 0.2034E-05
    9.7 0.3093E-04 0.1958E-05
    9.8 0.3003E-04 0.1887E-05
    9.9 0.2917E-04 0.1820E-05
   10.0 0.2834E-04 0.1755E-05
   10.1 0.2698E-04 0.1693E-05
   10.2 0.2469E-04 0.1635E-05
   10.3 0.2602E-04 0.4123E-05
   10.4 0.2619E-04 0.3979E-05
   10.5 0.2588E-04 0.3840E-05
   10.6 0.2553E-04 0.3707E-05
   10.7 0.2519E-04 0.3580E-05
   10.8 0.2486E-04 0.3459E-05
   10.9 0.2454E-04 0.3344E-05
   11.0 0.2422E-04 0.3236E-05
   11.1 0.2380E-04 0.3129E-05
   11.2 0.2335E-04 0.3029E-05
   11.3 0.2290E-04 0.2933E-05
   11.4 0.2230E-04 0.2839E-05
   11.5 0.2156E-04 0.2750E-05
   11.6 0.2136E-04 0.3676E-05
   11.7 0.2128E-04 0.3571E-05
   11.8 0.2116E-04 0.3470E-05
   11.9 0.2086E-04 0.3371E-05
   12.0 0.2051E-04 0.3275E-05
   12.1 0.2002E-04 0.3679E-05
   12.2 0.2003E-04 0.3574E-05
   12.3 0.1989E-04 0.3473E-05
   12.4 0.1971E-04 0.3374E-05
   12.5 0.1949E-04 0.3279E-05
   12.6 0.1928E-04 0.3188E-05
   12.7 0.1903E-04 0.3100E-05
   12.8 0.1879E-04 0.3015E-05
   12.9 0.1855E-04 0.2934E-05
   13.0 0.1832E-04 0.2855E-05
   13.1 0.1809E-04 0.2778E-05
   13.2 0.1787E-04 0.2705E-05
   13.3 0.1765E-04 0.2633E-05
   13.4 0.1743E-04 0.2564E-05
   13.5 0.1722E-04 0.2497E-05
   13.6 0.1699E-04 0.2434E-05
   13.7 0.1677E-04 0.2371E-05
   13.8 0.1655E-04 0.2311E-05
   13.9 0.1634E-04 0.2253E-05
   14.0 0.1613E-04 0.2196E-05
   14.1 0.1592E-04 0.2142E-05
   14.2 0.1572E-04 0.2089E-05
   14.3 0.1553E-04 0.2037E-05
   14.4 0.1534E-04 0.1988E-05
   14.5 0.1514E-04 0.1940E-05
   14.6 0.1495E-04 0.1893E-05
   14.7 0.1476E-04 0.1848E-05
   14.8 0.1457E-04 0.1804E-05
   14.9 0.1439E-04 0.1762E-05
   15.0 0.1421E-04 0.1721E-05
   15.1 0.1404E-04 0.1679E-05
   15.2 0.1386E-04 0.1639E-05
   15.3 0.1370E-04 0.1601E-05
   15.4 0.1353E-04 0.1564E-05
   15.5 0.1337E-04 0.1527E-05
   15.6 0.1320E-04 0.1491E-05
   15.7 0.1304E-04 0.1458E-05
   15.8 0.1288E-04 0.1424E-05
   15.9 0.1273E-04 0.1392E-05
   16.0 0.1258E-04 0.1360E-05
   16.1 0.1243E-04 0.1329E-05
   16.2 0.1228E-04 0.1300E-05
   16.3 0.1214E-04 0.1271E-05
   16.4 0.1200E-04 0.1244E-05
   16.5 0.1186E-04 0.1217E-05
   16.6 0.1172E-04 0.1190E-05
   16.7 0.1159E-04 0.1165E-05
   16.8 0.1145E-04 0.1140E-05
   16.9 0.1132E-04 0.1115E-05
   17.0 0.1119E-04 0.1091E-05
   17.1 0.1107E-04 0.1068E-05
   17.2 0.1094E-04 0.1046E-05
   17.3 0.1082E-04 0.1024E-05
   17.4 0.1070E-04 0.1003E-05
   17.5 0.1058E-04 0.9819E-06
   17.6 0.1046E-04 0.9618E-06
   17.7 0.1035E-04 0.9422E-06
   17.8 0.1023E-04 0.9230E-06
   17.9 0.1012E-04 0.9044E-06
   18.0 0.1001E-04 0.8863E-06
   18.1 0.9903E-05 0.8686E-06
   18.2 0.9797E-05 0.8513E-06
   18.3 0.9693E-05 0.8345E-06
   18.4 0.9589E-05 0.8182E-06
   18.5 0.9488E-05 0.8022E-06
   18.6 0.9388E-05 0.7866E-06
   18.7 0.9291E-05 0.7714E-06
   18.8 0.9193E-05 0.7566E-06
   18.9 0.9098E-05 0.7421E-06
   19.0 0.9004E-05 0.7280E-06
   19.1 0.8911E-05 0.7142E-06
   19.2 0.8819E-05 0.7007E-06
   19.3 0.8728E-05 0.6877E-06
   19.4 0.8640E-05 0.6748E-06
   19.5 0.8553E-05 0.6623E-06
   19.6 0.8467E-05 0.6501E-06
   19.7 0.8382E-05 0.6382E-06
   19.8 0.8299E-05 0.6265E-06
   19.9 0.8217E-05 0.6152E-06
   20.0 0.8136E-05 0.6040E-06
   20.1 0.8056E-05 0.5930E-06
   20.2 0.7977E-05 0.5823E-06
   20.3 0.7900E-05 0.5718E-06
   20.4 0.7824E-05 0.5616E-06
   20.5 0.7749E-05 0.5515E-06
   20.6 0.7674E-05 0.5417E-06
   20.7 0.7601E-05 0.5321E-06
   20.8 0.7529E-05 0.5228E-06
   20.9 0.7459E-05 0.5137E-06
   21.0 0.7389E-05 0.5047E-06
   21.1 0.7320E-05 0.4960E-06
   21.2 0.7251E-05 0.4874E-06
   21.3 0.7185E-05 0.4790E-06
   21.4 0.7118E-05 0.4708E-06
   21.5 0.7053E-05 0.4628E-06
   21.6 0.6988E-05 0.4550E-06
   21.7 0.6923E-05 0.4473E-06
   21.8 0.6860E-05 0.4398E-06
   21.9 0.6799E-05 0.4325E-06
   22.0 0.6737E-05 0.4252E-06
   22.1 0.6676E-05 0.4183E-06
   22.2 0.6616E-05 0.4113E-06
   22.3 0.6558E-05 0.4045E-06
   22.4 0.6498E-05 0.3980E-06
   22.5 0.6442E-05 0.3915E-06
   22.6 0.6385E-05 0.3851E-06
   22.7 0.6328E-05 0.3789E-06
   22.8 0.6274E-05 0.3728E-06
   22.9 0.6218E-05 0.3669E-06
   23.0 0.6165E-05 0.3610E-06
   23.1 0.6112E-05 0.3553E-06
   23.2 0.6059E-05 0.3497E-06
   23.3 0.6009E-05 0.3442E-06
   23.4 0.5957E-05 0.3389E-06
   23.5 0.5908E-05 0.3335E-06
   23.6 0.5857E-05 0.3284E-06
   23.7 0.5808E-05 0.3233E-06
   23.8 0.5760E-05 0.3183E-06
   23.9 0.5712E-05 0.3135E-06
   24.0 0.5664E-05 0.3087E-06
   24.1 0.5619E-05 0.3040E-06
   24.2 0.5572E-05 0.2994E-06
   24.3 0.5527E-05 0.2949E-06
   24.4 0.5481E-05 0.2905E-06
   24.5 0.5437E-05 0.2861E-06
   24.6 0.5393E-05 0.2819E-06
   24.7 0.5350E-05 0.2777E-06
   24.8 0.5307E-05 0.2735E-06
   24.9 0.5264E-05 0.2696E-06
   25.0 0.5222E-05 0.2656E-06
   25.1 0.5180E-05 0.2617E-06
   25.2 0.5140E-05 0.2579E-06
   25.3 0.5099E-05 0.2542E-06
   25.4 0.5059E-05 0.2506E-06
   25.5 0.5018E-05 0.2469E-06
   25.6 0.4979E-05 0.2434E-06
   25.7 0.4941E-05 0.2400E-06
   25.8 0.4903E-05 0.2365E-06
   25.9 0.4865E-05 0.2332E-06
   26.0 0.4827E-05 0.2299E-06
   26.1 0.4791E-05 0.2267E-06
   26.2 0.4754E-05 0.2235E-06
   26.3 0.4717E-05 0.2204E-06
   26.4 0.4682E-05 0.2173E-06
   26.5 0.4647E-05 0.2143E-06
   26.6 0.4611E-05 0.2113E-06
   26.7 0.4577E-05 0.2085E-06
   26.8 0.4543E-05 0.2056E-06
   26.9 0.4509E-05 0.2028E-06
   27.0 0.4475E-05 0.2000E-06
   27.1 0.4442E-05 0.1973E-06
   27.2 0.4410E-05 0.1947E-06
   27.3 0.4377E-05 0.1921E-06
   27.4 0.4345E-05 0.1895E-06
   27.5 0.4314E-05 0.1870E-06
   27.6 0.4283E-05 0.1845E-06
   27.7 0.4251E-05 0.1820E-06
   27.8 0.4221E-05 0.1797E-06
   27.9 0.4191E-05 0.1773E-06
   28.0 0.4161E-05 0.1750E-06
   28.1 0.4131E-05 0.1727E-06
   28.2 0.4101E-05 0.1705E-06
   28.3 0.4072E-05 0.1682E-06
   28.4 0.4043E-05 0.1661E-06
